,чувст,форм,фенов,факт,участва,уважава,треньор,тренировъч,тежъ,такав,стойк,стане,способ,специал,софи,смята,силен,решени,разбир,пулев,прият,почив,постижени,помогн,получава,получав,полу,оценява,общ,необходим,натат,направ,напослед,найваж,нада,мяст,моя,мотивир,кубр,край,клей,качест,кара,какв,казв,кажа,истинс,интересув,ина,изобщ,изл,земя,здрав,единств,дълж,дока,деца,гард,вярва,вълнува,взето,вериг,важн,боксов,близъ,чужби,чудес,цели,състезател,среща,следв,път,публик,процес,продълж,прецен,предлож,пома,подготвя,подготв,план,обрат,нокаутир,ника,наяс,момче,млад,личн,кола,клуб,игр,други,доказв,добр,двубо,голям,голя,върх,втора,видим,важен,Class
13,0.0,0.0,0.0,0.0,0.0,0.0,0.12416786153573013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1151404175686782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16476026982375666,0.0,0.0942526532431074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696901230622679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18850530648621486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16476026982375666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399420766932754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1399420766932754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040836456155165436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08910989740373833,0.0,0.07293038310324221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08910989740373833,0.0,0.0,0.0,0.0,0.0,0.08910989740373833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08910989740373833,0.07293038310324221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07293038310324221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08910989740373833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05804383456911845,0.0,0.0,0.0,0.0,0.0,1.0
16,0.0,0.03324946978414803,0.0,0.0,0.0,0.0,0.0,0.05217917236389392,0.0,0.10435834472778784,0.0,0.0,0.0,0.058122412734664175,0.0,0.04061803782870077,0.0,0.0,0.0,0.0,0.047569236988550194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05217917236389392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058122412734664175,0.0,0.0,0.11624482546932835,0.058122412734664175,0.0,0.0,0.0,0.0,0.0,0.04061803782870077,0.058122412734664175,0.11624482546932835,0.058122412734664175,0.0,0.0,0.0,0.0,0.0,0.0,0.058122412734664175,0.06649893956829606,0.0,0.0,0.0,0.06649893956829606,0.0,0.0,0.0,0.0,0.06649893956829606,0.0,0.0,0.0,0.0,0.06649893956829606,0.0,0.04061803782870077,0.0,0.0,0.0,0.0,0.0,0.0,0.06649893956829606,0.0,0.0,0.0,0.0,0.1994968187048882,0.0,0.07085223739326027,0.0,0.0,0.06649893956829606,0.0,0.0,0.06649893956829606,0.0
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1906263991477425,0.0,0.1906263991477425,0.0,0.0,0.0,0.0,0.2123388652491286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2429408674526861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123388652491286,0.2123388652491286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2123388652491286,0.0,0.0,0.2123388652491286,0.0,0.0,0.0,0.0,1.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10969581800568803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07667408638707889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03911175031058636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19,0.0,0.1198886377428663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1881440496305271,0.0,0.0,0.0,0.0,0.17152186359807187,0.0,0.0,0.0,0.0,0.1881440496305271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2397772754857326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0,0.0895800279391292,0.0,0.0,0.0,0.0,0.0590060869523906,0.03514500944332897,0.0,0.03514500944332897,0.0,0.03514500944332897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10543502832998693,0.0,0.03514500944332897,0.0,0.0,0.0,0.07829609600486187,0.039148048002430935,0.0,0.0,0.0,0.0,0.0447900139695646,0.0,0.0,0.0,0.0,0.039148048002430935,0.0,0.03514500944332897,0.039148048002430935,0.0,0.0,0.0,0.0,0.039148048002430935,0.0,0.0,0.0,0.0,0.0,0.07029001888665794,0.0,0.07029001888665794,0.0,0.0,0.0,0.0,0.0,0.09612003453305384,0.03514500944332897,0.0,0.0,0.032040011511017936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07829609600486187,0.039148048002430935,0.0,0.0590060869523906,0.0,0.039148048002430935,0.0,0.0,0.0223950069847823,0.0,0.0,0.039148048002430935,0.0,0.0,0.029503043476195295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025500004917093328,0.039148048002430935,0.0,0.0,0.0,0.0,1.0
21,0.0,0.05855599759513895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11711199519027787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08377469309396728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11711199519027787,0.0,0.07153286175259857,0.0,0.0,0.10236000400635792,0.0,0.0,0.0,0.0,0.11711199519027787,0.0,0.0,0.0,0.11711199519027787,0.0,0.0,0.11711199519027787,0.16754938618793455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11711199519027787,0.0,0.0,0.0,0.0,0.0,0.0,0.02986964260084512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11682317488458477,0.0,0.0,0.11682317488458477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09561181359089303,0.0,0.0,0.0,0.0,0.0,0.0,0.2097551113794207,0.0,0.0,0.0,0.0,0.11682317488458477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06682978976020111,0.0,0.0,0.11682317488458477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.11383569836637683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2472488703727344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11383569836637683,0.0,0.0,0.0,0.0,0.0,0.15105036155449106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.034055956327153275,0.0,0.0,0.0,0.10340402751131952,0.04056859109078438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04056859109078438,0.0,0.0,0.0,0.0,0.0,0.0,0.05170201375565976,0.0,0.0,0.02585100687782988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03698442954270527,0.0,0.0,0.03698442954270527,0.045189378992028656,0.0,0.0,0.05170201375565976,0.0,0.0,0.0,0.03157996750294955,0.0,0.0,0.0,0.0,0.0,0.0,0.05170201375565976,0.0,0.0,0.045189378992028656,0.0,0.05170201375565976,0.0,0.0,0.0,0.0,0.05170201375565976,0.0,0.0,0.05170201375565976,0.034055956327153275,0.0,0.0,0.05170201375565976,0.05170201375565976,0.0,0.0,0.0,0.0,0.05170201375565976,0.05170201375565976,0.06811191265430655,0.0,0.05170201375565976,0.05170201375565976,0.05170201375565976,0.0,0.0,0.0,0.0,0.05508664312704434,0.0,0.0,0.0,0.05170201375565976,0.03698442954270527,0.0,0.0
25,0.0,0.0,0.0,0.11317250856992678,0.11317250856992678,0.0,0.0,0.0,0.0,0.08880213534021297,0.0,0.0,0.0,0.0,0.0,0.0,0.08095662751467722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11317250856992678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11317250856992678,0.0,0.0,0.09891675410196546,0.09891675410196546,0.0,0.0,0.0,0.0,0.0,0.11317250856992678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08095662751467722,0.0,0.0,0.0,0.0,0.07454638087225167,0.11317250856992678,0.09891675410196546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06443176211049914,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18339394458474995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053516132918140814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,0.0,0.07623539460861238,0.0,0.15247078921722473,0.15247078921722473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13326483397170655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13326483397170655,0.0,0.13326483397170655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13326483397170655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15247078921722473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0777759438490954,0.0,0.0,0.0,0.08122608137278424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25025439504333435,0.0,0.0,0.1963650442933332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25025439504333435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4374622913327483,0.0,0.0,0.21873114566637414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06382787115094461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
